Company Name,Industry,Symbol,Series,ISIN Code
Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,GRSE,EQ,INE382Z01011
Godrej Properties Ltd.,Realty,GODREJPROP,EQ,INE484J01027
Grasim Industries Ltd.,Construction Materials,GRASIM,EQ,INE047A01021
Great Eastern Shipping Co. Ltd.,Services,GESHIP,EQ,INE017A01032
HFCL Ltd.,Telecommunication,HFCL,EQ,INE548A01028
Hindustan Aeronautics Ltd.,Capital Goods,HAL,EQ,INE066F01020
Hitachi Energy India Ltd.,Capital Goods,POWERINDIA,EQ,INE07Y701011
IRB Infrastructure Developers Ltd.,Construction,IRB,EQ,INE821I01022
IRCON International Ltd.,Construction,IRCON,EQ,INE962Y01021
Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL,EQ,INE203G01027
Indus Towers Ltd.,Telecommunication,INDUSTOWER,EQ,INE121J01017
Inox Wind Ltd.,Capital Goods,INOXWIND,EQ,INE066P01011
InterGlobe Aviation Ltd.,Services,INDIGO,EQ,INE646L01027
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026
Jaiprakash Power Ventures Ltd.,Power,JPPOWER,EQ,INE351F01018
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022
Kec International Ltd.,Construction,KEC,EQ,INE389H01022
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030
Lodha Developers Ltd.,Realty,LODHA,EQ,INE670K01029
Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,MGL,EQ,INE002S01010
Mazagoan Dock Shipbuilders Ltd.,Capital Goods,MAZDOCK,EQ,INE249Z01020
NBCC (India) Ltd.,Construction,NBCC,EQ,INE095N01031
NCC Ltd.,Construction,NCC,EQ,INE868B01028
NHPC Ltd.,Power,NHPC,EQ,INE848E01016
NLC India Ltd.,Power,NLCINDIA,EQ,INE589A01014
NTPC Green Energy Ltd.,Power,NTPCGREEN,EQ,INE0ONG01011
NTPC Ltd.,Power,NTPC,EQ,INE733E01010
Nava Ltd.,Power,NAVA,EQ,INE725A01030
Oberoi Realty Ltd.,Realty,OBEROIRLTY,EQ,INE093I01010
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET,EQ,INE347G01014
Phoenix Mills Ltd.,Realty,PHOENIXLTD,EQ,INE211B01039
Power Grid Corporation of India Ltd.,Power,POWERGRID,EQ,INE752E01010
Prestige Estates Projects Ltd.,Realty,PRESTIGE,EQ,INE811K01011
RITES Ltd.,Construction,RITES,EQ,INE320J01015
Rail Vikas Nigam Ltd.,Construction,RVNL,EQ,INE415G01027
Reliance Power Ltd.,Power,RPOWER,EQ,INE614G01033
SJVN Ltd.,Power,SJVN,EQ,INE002L01015
Schneider Electric Infrastructure Ltd.,Capital Goods,SCHNEIDER,EQ,INE839M01018
Shipping Corporation of India Ltd.,Services,SCI,EQ,INE109A01011
Shree Cement Ltd.,Construction Materials,SHREECEM,EQ,INE070A01015
Siemens Energy India Ltd.,Capital Goods,ENRIN,EQ,INE1NPP01017
Siemens Ltd.,Capital Goods,SIEMENS,EQ,INE003A01024
Signatureglobal (India) Ltd.,Realty,SIGNATURE,EQ,INE903U01023
Sobha Ltd.,Realty,SOBHA,EQ,INE671H01015
Suzlon Energy Ltd.,Capital Goods,SUZLON,EQ,INE040H01021
Tata Communications Ltd.,Telecommunication,TATACOMM,EQ,INE151A01013
Tata Motors Ltd.,Capital Goods,TMCV,EQ,INE1TAE01010
Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021
Techno Electric & Engineering Company Ltd.,Construction,TECHNOE,EQ,INE285K01026
Tejas Networks Ltd.,Telecommunication,TEJASNET,EQ,INE010J01012
The Ramco Cements Ltd.,Construction Materials,RAMCOCEM,EQ,INE331A01037
Thermax Ltd.,Capital Goods,THERMAX,EQ,INE152A01029
Titagarh Rail Systems Ltd.,Capital Goods,TITAGARH,EQ,INE615H01020
Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021
Transformers And Rectifiers (India) Ltd.,Capital Goods,TARIL,EQ,INE763I01026
Triveni Turbine Ltd.,Capital Goods,TRITURBINE,EQ,INE152M01016
UltraTech Cement Ltd.,Construction Materials,ULTRACEMCO,EQ,INE481G01011
Vodafone Idea Ltd.,Telecommunication,IDEA,EQ,INE669E01016
Zen Technologies Ltd.,Capital Goods,ZENTEC,EQ,INE251B01027
